iter	Passed	Remaining
4372	1465638	210143
4373	1465969	209807
4374	1466281	209468
4375	1466616	209133
4376	1466948	208797
4377	1467286	208463
4378	1467627	208128
4379	1467974	207795
4380	1468290	207457
4381	1468626	207122
4382	1468967	206788
4383	1469278	206449
4384	1469682	206124
4385	1470024	205790
4386	1470358	205454
4387	1470700	205120
4388	1471040	204785
4389	1471374	204450
4390	1471717	204116
4391	1472055	203781
4392	1472368	203443
4393	1472695	203107
4394	1473038	202773
4395	1473355	202435
4396	1473694	202100
4397	1474031	201766
4398	1474353	201429
4399	1474705	201096
4400	1475035	200760
4401	1475360	200423
4402	1475709	200090
4403	1476061	199757
4404	1476393	199422
4405	1476715	199085
4406	1477082	198754
4407	1477517	198432
4408	1477865	198099
4409	1478205	197764
4410	1478539	197429
4411	1478866	197092
4412	1479188	196755
4413	1479518	196420
4414	1479849	196084
4415	1480169	195747
4416	1480573	195420
4417	1480980	195095
4418	1481339	194763
4419	1481677	194428
4420	1482087	194102
4421	1482414	193766
4422	1482744	193430
4423	1483098	193097
4424	1483430	192762
4425	1483748	192424
4426	1484077	192088
4427	1484396	191751
4428	1484714	191413
4429	1485032	191076
4430	1485359	190740
4431	1485690	190404
4432	1486012	190067
4433	1486341	189731
4434	1486688	189397
4435	1487013	189061
4436	1487339	188724
4437	1487738	188397
4438	1488051	188059
4439	1488396	187725
4440	1488754	187393
4441	1489071	187055
4442	1489391	186718
4443	1489729	186383
4444	1490053	186047
4445	1490401	185713
4446	1490735	185378
4447	1491049	185040
4448	1491410	184708
4449	1491745	184372
4450	1492088	184038
4451	1492403	183701
4452	1492743	183366
4453	1493078	183031
4454	1493427	182697
4455	1493757	182361
4456	1494080	182025
4457	1494426	181691
4458	1494760	181355
4459	1495083	181019
4460	1495426	180684
4461	1495755	180348
4462	1496097	180014
4463	1496445	179680
4464	1496803	179348
4465	1497148	179014
4466	1497477	178678
4467	1497797	178341
4468	1498113	178003
4469	1498462	177670
4470	1498792	177334
4471	1499133	176999
4472	1499565	176675
4473	1499877	176337
4474	1500194	176000
4475	1500521	175664
4476	1500860	175329
4477	1501190	174993
4478	1501564	174662
4479	1501920	174330
4480	1502267	173996
4481	1502593	173659
4482	1502930	173324
4483	1503287	172992
4484	1503657	172660
4485	1504062	172333
4486	1504392	171997
4487	1504720	171661
4488	1505027	171323
4489	1505359	170987
4490	1505693	170652
4491	1506019	170315
4492	1506341	169978
4493	1506688	169644
4494	1507019	169309
4495	1507332	168971
4496	1507658	168635
4497	1507988	168299
4498	1508458	167979
4499	1508878	167653
4500	1509235	167320
4501	1509573	166985
4502	1509898	166648
4503	1510229	166312
4504	1510567	165977
4505	1510912	165643
4506	1511241	165307
4507	1511597	164974
4508	1511922	164638
4509	1512268	164304
4510	1512706	163979
4511	1513050	163645
4512	1513391	163310
4513	1513742	162977
4514	1514074	162641
4515	1514399	162304
4516	1514739	161970
4517	1515047	161631
4518	1515364	161294
4519	1515699	160959
4520	1516032	160623
4521	1516362	160287
4522	1516692	159951
4523	1517021	159615
4524	1517358	159280
4525	1517775	158953
4526	1518102	158617
4527	1518447	158283
4528	1518782	157948
4529	1519119	157612
4530	1519452	157277
4531	1519795	156942
4532	1520126	156606
4533	1520460	156271
4534	1520807	155937
4535	1521145	155602
4536	1521484	155267
4537	1521822	154932
4538	1522160	154597
4539	1522500	154262
4540	1522845	153927
4541	1523182	153592
4542	1523588	153264
4543	1523931	152929
4544	1524263	152594
4545	1524604	152259
4546	1524932	151923
4547	1525284	151589
4548	1525605	151252
4549	1525941	150917
4550	1526252	150579
4551	1526580	150243
4552	1526906	149907
4553	1527257	149573
4554	1527590	149237
4555	1527913	148901
4556	1528242	148565
4557	1528575	148229
4558	1528906	147893
4559	1529251	147559
4560	1529671	147232
4561	1530011	146897
4562	1530339	146561
4563	1530670	146225
4564	1531073	145896
4565	1531413	145561
4566	1531740	145225
4567	1532075	144889
4568	1532415	144554
4569	1532753	144219
4570	1533164	143891
4571	1533519	143557
4572	1533840	143221
4573	1534174	142885
4574	1534518	142550
4575	1534857	142215
4576	1535161	141877
4577	1535480	141540
4578	1535824	141205
4579	1536150	140869
4580	1536478	140533
4581	1536885	140204
4582	1537215	139868
4583	1537545	139532
4584	1537873	139196
4585	1538203	138860
4586	1538530	138524
4587	1538842	138187
4588	1539179	137852
4589	1539522	137517
4590	1539843	137180
4591	1540193	136846
4592	1540614	136518
4593	1540944	136182
4594	1541297	135848
4595	1541630	135513
4596	1541945	135176
4597	1542362	134847
4598	1542689	134511
4599	1543037	134177
4600	1543378	133842
4601	1543707	133506
4602	1544040	133170
4603	1544371	132834
4604	1544724	132500
4605	1545065	132165
4606	1545422	131832
4607	1545762	131497
4608	1546110	131162
4609	1546442	130827
4610	1546784	130492
4611	1547091	130154
4612	1547413	129817
4613	1547735	129481
4614	1548067	129145
4615	1548407	128810
4616	1548747	128475
4617	1549091	128140
4618	1549425	127804
4619	1549756	127469
4620	1550089	127133
4621	1550416	126797
4622	1550739	126460
4623	1551080	126125
4624	1551398	125789
4625	1551713	125451
4626	1552057	125117
4627	1552473	124788
4628	1552829	124454
4629	1553178	124120
4630	1553508	123784
4631	1553836	123448
4632	1554186	123113
4633	1554506	122777
4634	1554836	122441
4635	1555174	122106
4636	1555521	121771
4637	1555845	121435
4638	1556175	121099
4639	1556514	120764
4640	1556856	120429
4641	1557208	120094
4642	1557558	119760
4643	1557891	119424
4644	1558230	119089
4645	1558560	118753
4646	1558881	118417
4647	1559245	118083
4648	1559638	117752
4649	1560054	117423
4650	1560469	117093
4651	1560784	116756
4652	1561141	116422
4653	1561484	116088
4654	1561824	115752
4655	1562145	115416
4656	1562476	115080
4657	1562781	114742
4658	1563119	114407
4659	1563464	114072
4660	1563793	113736
4661	1564121	113400
4662	1564457	113065
4663	1564784	112728
4664	1565132	112394
4665	1565486	112060
4666	1565811	111723
4667	1566161	111389
4668	1566512	111054
4669	1566832	110718
4670	1567151	110381
4671	1567504	110047
4672	1567837	109711
4673	1568193	109377
4674	1568512	109040
4675	1568843	108705
4676	1569170	108369
4677	1569602	108040
4678	1569916	107703
4679	1570270	107368
4680	1570593	107032
4681	1570925	106696
4682	1571275	106362
4683	1571591	106025
4684	1571909	105688
4685	1572251	105353
4686	1572588	105018
4687	1572919	104682
4688	1573254	104346
4689	1573594	104011
4690	1573922	103675
4691	1574237	103338
4692	1574575	103003
4693	1574913	102667
4694	1575256	102332
4695	1575582	101996
4696	1575924	101661
4697	1576247	101325
4698	1576564	100988
4699	1576901	100653
4700	1577244	100318
4701	1577565	99981
4702	1577891	99645
4703	1578237	99310
4704	1578595	98976
4705	1578922	98640
4706	1579324	98309
4707	1579743	97979
4708	1580078	97643
4709	1580421	97308
4710	1580771	96973
4711	1581110	96638
4712	1581444	96302
4713	1581782	95967
4714	1582174	95635
4715	1582497	95298
4716	1582815	94962
4717	1583157	94627
4718	1583487	94291
4719	1583824	93955
4720	1584152	93619
4721	1584562	93288
4722	1584895	92952
4723	1585231	92617
4724	1585560	92281
4725	1585881	91944
4726	1586283	91613
4727	1586709	91282
4728	1587032	90946
4729	1587346	90609
4730	1587657	90272
4731	1587982	89936
4732	1588318	89600
4733	1588660	89265
4734	1588997	88930
4735	1589339	88594
4736	1589657	88258
4737	1589969	87921
4738	1590368	87589
4739	1590697	87253
4740	1591037	86918
4741	1591362	86581
4742	1591686	86245
4743	1592028	85910
4744	1592363	85574
4745	1592688	85238
4746	1593026	84903
4747	1593347	84566
4748	1593692	84231
4749	1594021	83895
4750	1594353	83560
4751	1594670	83223
4752	1595013	82888
4753	1595350	82552
4754	1595681	82217
4755	1595997	81880
4756	1596324	81544
4757	1596668	81209
4758	1596987	80872
4759	1597323	80537
4760	1597667	80202
4761	1598024	79867
4762	1598362	79532
4763	1598701	79196
4764	1599032	78860
4765	1599374	78525
4766	1599777	78193
4767	1600102	77857
4768	1600448	77522
4769	1600812	77188
4770	1601155	76852
4771	1601485	76516
4772	1601867	76183
4773	1602205	75847
4774	1602532	75511
4775	1602857	75175
4776	1603179	74839
4777	1603512	74503
4778	1603827	74167
4779	1604165	73831
4780	1604493	73495
4781	1604825	73160
4782	1605153	72824
4783	1605472	72487
4784	1605820	72152
4785	1606146	71816
4786	1606543	71483
4787	1606881	71148
4788	1607235	70813
4789	1607559	70477
4790	1607890	70141
4791	1608215	69805
4792	1608540	69469
4793	1608904	69135
4794	1609226	68799
4795	1609559	68463
4796	1609888	68127
4797	1610245	67792
4798	1610655	67460
4799	1610980	67124
4800	1611321	66788
4801	1611654	66453
4802	1612081	66121
4803	1612413	65785
4804	1612768	65450
4805	1613111	65115
4806	1613409	64778
4807	1613743	64442
4808	1614080	64106
4809	1614433	63771
4810	1614787	63436
4811	1615136	63101
4812	1615472	62766
4813	1615817	62430
4814	1616136	62094
4815	1616472	61758
4816	1616878	61425
4817	1617186	61089
4818	1617527	60753
4819	1617861	60418
4820	1618212	60082
4821	1618604	59749
4822	1619001	59415
4823	1619327	59079
4824	1619666	58744
4825	1619987	58408
4826	1620328	58072
4827	1620670	57737
4828	1620982	57400
4829	1621299	57064
4830	1621630	56728
4831	1621939	56391
4832	1622280	56056
4833	1622621	55720
4834	1622965	55385
4835	1623298	55049
4836	1623723	54717
4837	1624056	54381
4838	1624388	54045
4839	1624824	53713
4840	1625156	53377
4841	1625476	53041
4842	1625806	52705
4843	1626134	52369
4844	1626464	52033
4845	1626777	51697
4846	1627124	51361
4847	1627457	51025
4848	1627802	50690
4849	1628150	50355
4850	1628480	50019
4851	1628885	49685
4852	1629209	49349
4853	1629552	49014
4854	1629875	48678
4855	1630195	48341
4856	1630597	48008
4857	1631003	47674
4858	1631332	47338
4859	1631734	47004
4860	1632081	46669
4861	1632408	46333
4862	1632734	45997
4863	1633071	45661
4864	1633386	45325
4865	1633778	44991
4866	1634183	44657
4867	1634519	44321
4868	1634854	43985
4869	1635182	43649
4870	1635511	43313
4871	1635854	42978
4872	1636197	42642
4873	1636531	42306
4874	1636874	41971
4875	1637183	41634
4876	1637517	41298
4877	1637848	40963
4878	1638192	40627
4879	1638537	40291
4880	1638873	39956
4881	1639297	39622
4882	1639643	39286
4883	1639986	38951
4884	1640343	38616
4885	1640748	38281
4886	1641096	37946
4887	1641428	37610
4888	1641764	37274
4889	1642091	36938
4890	1642422	36602
4891	1642767	36267
4892	1643100	35931
4893	1643441	35595
4894	1643772	35259
4895	1644108	34923
4896	1644442	34588
4897	1644769	34252
4898	1645098	33916
4899	1645449	33580
4900	1645766	33244
4901	1646100	32908
4902	1646414	32572
4903	1646758	32236
4904	1647079	31900
4905	1647395	31564
4906	1647730	31228
4907	1648058	30892
4908	1648422	30557
4909	1648750	30221
4910	1649097	29885
4911	1649444	29550
4912	1649770	29214
4913	1650092	28878
4914	1650405	28542
4915	1650736	28206
4916	1651150	27871
4917	1651501	27536
4918	1651827	27200
4919	1652143	26864
4920	1652469	26528
4921	1652808	26192
4922	1653144	25856
4923	1653471	25520
4924	1653809	25184
4925	1654145	24849
4926	1654460	24513
4927	1654794	24177
4928	1655142	23841
4929	1655474	23505
4930	1655816	23170
4931	1656156	22834
4932	1656484	22498
4933	1656835	22162
4934	1657157	21826
4935	1657479	21490
4936	1657807	21154
4937	1658144	20819
4938	1658469	20483
4939	1658806	20147
4940	1659161	19811
4941	1659519	19476
4942	1659855	19140
4943	1660168	18804
4944	1660501	18468
4945	1660927	18133
4946	1661344	17798
4947	1661667	17462
4948	1661981	17126
4949	1662319	16791
4950	1662665	16455
4951	1663014	16119
4952	1663360	15783
4953	1663713	15448
4954	1664038	15112
4955	1664376	14776
4956	1664683	14440
4957	1665085	14105
4958	1665442	13769
4959	1665769	13433
4960	1666094	13097
4961	1666430	12761
4962	1666763	12426
4963	1667100	12090
4964	1667441	11754
4965	1667758	11418
4966	1668106	11082
4967	1668460	10746
4968	1668796	10411
4969	1669137	10075
4970	1669532	9739
4971	1669861	9403
4972	1670202	9068
4973	1670551	8732
4974	1670899	8396
4975	1671306	8060
4976	1671652	7725
4977	1672069	7389
4978	1672406	7053
4979	1672761	6717
4980	1673070	6381
4981	1673388	6045
4982	1673714	5710
4983	1674042	5374
4984	1674368	5038
4985	1674703	4702
4986	1675034	4366
4987	1675369	4030
4988	1675689	3694
4989	1676024	3358
4990	1676420	3022
4991	1676751	2687
4992	1677088	2351
4993	1677418	2015
4994	1677756	1679
4995	1678081	1343
4996	1678438	1007
4997	1678762	671
4998	1679090	335
4999	1679437	0
